pop,Source,1,2,3,4,5,6,7,8,9,10,11,12,LP_1,LP_2,LP_3
LL,NA,NA,NA,NA,19.58740499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,20.42463535,20.42463535,20.42463535,20.42463535,20.42463535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,18.54169871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,18.97854722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,20.91804929,20.91804929,20.91804929,20.91804929,20.91804929,20.91804929,20.91804929,20.91804929,20.91804929,NA,NA,NA
LL,NA,NA,NA,NA,18.77099197,18.77099197,18.77099197,18.77099197,18.77099197,18.77099197,18.77099197,18.77099197,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.82060293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,21.33884247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,20.04901984,20.04901984,20.04901984,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.3436469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.05788203,19.05788203,19.05788203,19.05788203,19.05788203,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,19.89664696,19.89664696,19.89664696,19.89664696,19.89664696,19.89664696,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.81196878,19.81196878,19.81196878,19.81196878,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.21439515,19.21439515,19.21439515,19.21439515,19.21439515,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,20.19943147,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,18.86110745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,20.14602346,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,17.50925986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,18.94074872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,17.30962355,17.30962355,17.30962355,17.30962355,17.30962355,17.30962355,17.30962355,17.30962355,17.30962355,NA,NA,NA
LL,NA,NA,NA,NA,17.68804957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,18.40346064,18.40346064,18.40346064,18.40346064,18.40346064,18.40346064,18.40346064,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.48111002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,18.78055025,18.78055025,18.78055025,18.78055025,18.78055025,18.78055025,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,20.23845972,20.23845972,20.23845972,20.23845972,20.23845972,20.23845972,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,19.89578311,19.89578311,19.89578311,19.89578311,19.89578311,19.89578311,19.89578311,19.89578311,19.89578311,NA,NA,NA
LL,NA,NA,NA,NA,18.89468379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,20.36260028,20.36260028,20.36260028,20.36260028,20.36260028,20.36260028,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,21.1840597,21.1840597,21.1840597,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,20.02199545,20.02199545,20.02199545,20.02199545,20.02199545,20.02199545,20.02199545,20.02199545,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,20.29031884,20.29031884,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.48756825,21.48756825,21.48756825,NA,NA,NA
LL,NA,NA,NA,NA,NA,19.59997134,19.59997134,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,20.58541314,20.58541314,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,19.77020537,19.77020537,19.77020537,19.77020537,19.77020537,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,20.6777487,20.6777487,20.6777487,20.6777487,20.6777487,NA,NA,NA
LL,NA,NA,NA,NA,NA,18.1739692,18.1739692,18.1739692,18.1739692,18.1739692,18.1739692,18.1739692,18.1739692,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,20.54533853,20.54533853,20.54533853,20.54533853,20.54533853,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.66000078,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,19.31426204,19.31426204,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,19.37962658,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,19.1445494,19.1445494,19.1445494,19.1445494,19.1445494,19.1445494,19.1445494,NA,NA,NA
LL,NA,NA,NA,NA,NA,18.36104454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.39184599,17.39184599,17.39184599,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,19.72591857,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,21.11122691,21.11122691,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,20.14728503,20.14728503,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,20.67669911,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,19.18698132,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.30795605,20.30795605,20.30795605,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,20.12383868,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.99286501,18.99286501,18.99286501,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,19.23959198,19.23959198,19.23959198,19.23959198,19.23959198,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,22.58547333,22.58547333,22.58547333,22.58547333,22.58547333,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,21.53427971,21.53427971,21.53427971,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4639007,NA,NA,NA,NA,NA
