"","pop","env","trt","CS","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28"
"LIT-D219AHN0M","IT","lab","no_cue",16.3664024360334,-0.00694441281211627,0.00355686824323442,-0.00815553057584933,-0.00439045432868593,0.00543931488355146,0.00103133837097316,0.00600155535251968,0.00375306414852343,-0.00606552420400415,-0.00181321687639137,0.00749262690937274,0.00104737493579558,-0.00140794758382554,-0.00349174909919669,0.00132312850067265,-0.000309741021347458,-0.000575988655192522,-0.000107568327993089,-0.00116765515328941,-0.000942908554546348,3.91006573652743e-05,-0.000170882752308541,5.78699782504241e-05,-0.000163898397574903,6.87790753170492e-18,-2.60208521396521e-17,2.71050543121376e-18,-4.71356894488073e-17
"LIT-D222AHN0M","IT","lab","no_cue",16.3432638761223,0.0113552965983083,0.0182308604990866,-0.000216325365824804,-0.0113907854388132,0.0021407491754204,-0.00664037637414072,-0.000969642248999601,-0.000550705191231601,-0.00210555713247954,0.002966663936164,0.00546154304924165,-0.00383236097255332,0.0041118946441105,-0.000285252924331805,0.000123771759295136,-0.00025187501555953,0.00171931882176027,0.00280846684529714,0.00092507460377797,-0.000240370140414829,-0.000175429642291682,-0.000337607086400876,4.18936955268524e-05,0.000146883652269465,-6.657001339061e-17,3.57786716920216e-17,-2.1467203015213e-17,7.75204553327136e-18
"LCL-C201AHN0","CL","lab","no_cue",16.6032238014278,-0.00512935535038641,0.0155821565743672,-0.00967894495360898,-0.00866224539420447,-0.00363766177532728,-0.0120894747721526,0.00360929969056427,-0.0006440048809354,0.00629556940788229,-0.00385262836440001,0.00491671839537466,0.00578495540826939,0.000921810943209783,-0.00413927836297678,-0.00230715370704161,-0.000370968762080801,-0.0018470408829078,-0.0012962289212179,-0.00138705822144829,7.40651777540769e-05,-0.000180434892745844,-0.000170775968570555,-4.50467372251679e-06,-0.00012707611209637,-5.6141343744015e-18,3.54127534588078e-17,-8.97177297731755e-18,-1.82078202341784e-17
"LCL-C202AHN0","CL","lab","no_cue",16.3635774239063,0.0370754300295596,-0.00116230882404246,-0.00573512243199103,0.0060625512727134,-0.0105663471692194,-0.000879092402153735,0.0012204431978107,0.000624637710683582,-0.00641075724822708,0.00249115498879337,0.00047317465110129,0.0047466888275679,-0.00135747457905087,-0.00115332093700766,0.00128553913603099,-0.000518987670135428,0.00222643499903944,3.96212971090666e-05,0.00215685338015893,4.20285546869764e-05,2.50503665283188e-05,0.000255201364016102,7.94672270954405e-05,-7.12095122539651e-08,3.02001127014048e-17,4.77591056979865e-17,-1.57751416096641e-17,-3.14249223431345e-17
"LCL-C203AHN0","CL","lab","no_cue",16.9809081013771,0.02735816096684,-0.00914649378335547,-0.000278596462304867,0.00851830060778811,-0.0102860647777933,0.00427164036040961,0.00486917833582066,-0.00570624832196414,-0.000836264304407358,0.00201147752584992,-0.00228395278738845,0.00282948058284328,0.00326194386663886,-0.000566593295964289,0.00130840114945475,0.000772718885965051,0.000925273720800224,0.00104667290919623,0.000810794390541961,-0.000104889703750071,-0.000243853065955864,-5.4584504980748e-05,-5.82711161584983e-06,-5.51159864505985e-05,1.86008435217044e-18,2.68611088233284e-17,-1.13841228110978e-18,-4.28259858131774e-18
"LCL-C204AHN0","CL","lab","no_cue",17.2383854086158,0.00812292936957939,-0.00502320698372123,0.00865077131144828,0.00376342308428407,-0.00919131661162933,0.000928354060402046,0.000979759068809316,-0.00202511495403259,0.0048406560415334,-0.00400195112552421,0.00244986989230028,0.00413351913422099,0.00175927153349552,0.0015486345867775,0.00188474337631234,0.00131447173462553,0.00233648992828682,-0.00110028309685091,-0.00296891585764082,0.000875109699238029,-0.00022647859357166,-6.12216568605751e-05,-0.000128590978069671,2.09160340633893e-05,1.02081022671299e-16,7.31836466427715e-18,6.01732205729455e-18,2.34187669256869e-17
"LCL-C205AHN0","CL","lab","no_cue",17.3142205953749,0.0349615693539168,0.0126947439706899,-0.00402042482951848,-0.00189043269182676,0.00102459652809806,0.0134049233311773,-0.00298760317950374,-0.0018928270722946,-0.00278565142888418,-0.00305315937735624,0.00172065832208733,0.000962983784727375,-0.000225382731652667,0.000493794735102594,-0.00146581969719681,9.70336035065887e-05,0.000528425287377286,0.00135244374712119,0.000876943466122475,0.00158340442988427,-5.945256115152e-05,4.70315029713463e-05,4.09663876435803e-05,2.80706642041711e-06,4.70001641772466e-17,-4.40186082029115e-17,1.30104260698261e-18,2.68340037690162e-17
"LCL-C209AHN0","CL","lab","no_cue",16.1429608810923,0.00610929835632862,-0.00827323449149314,-0.00897977956879243,-0.0079895304102526,0.000900835338882536,0.00473753866468649,0.0032873239828892,-0.00280642578457224,-0.00122565322532317,0.00896680331201283,0.00697431310005925,0.00204398890562319,-0.00487378850159275,0.00161939932634748,0.00529535741758146,-0.000323660689098213,0.000823682699705487,-0.000351213231909944,0.000615767709201936,0.00164053081189343,-0.000174601100217145,-1.456242831046e-05,0.000111757693516311,-1.82364915962362e-05,6.18232407541969e-17,1.89735380184963e-18,-5.85469173142172e-18,2.7186369475074e-17
"LCL-C210AHN0","CL","lab","no_cue",16.9251248247437,0.00608941040043166,-0.00279280645982462,0.0130262613600604,-0.00480473404225863,-0.00810216858584307,0.00348969267850143,0.00890558174933905,0.00203226914702291,0.00440298658068358,-0.00646303488467168,-0.0021824179572086,-0.000576583033415743,0.00171984600071415,2.93768182352445e-05,-0.00211212455006896,-0.0015593133493158,0.00075224102769871,-0.000456557800601037,0.000586783581030455,-0.000591488260051356,-0.000117154663578491,0.000125810123793426,5.6901969942854e-05,-2.15366323250452e-05,6.82539148897515e-18,-8.26704156520197e-17,9.89334482393023e-18,2.64748617993804e-17
"LCL-C211AHN0","CL","lab","no_cue",16.4736776160664,0.0173753341522007,-0.0012238044255056,-0.0178512101161069,-0.00794895667505727,0.00230406254245622,0.00726237160840497,-0.00149032710043988,-0.00432065717442881,-0.00142192221330505,0.000891643480836835,0.00175302112139758,-0.00156944980159841,-0.000762292914108501,0.00113720570823445,-0.00157186596097,0.0011399704800044,0.00109589837917468,-0.000753972703320637,0.000869698731456215,-0.000367848595727644,-0.000283267236423396,-0.000151624341897818,-6.30757111715307e-05,-9.2364466791044e-05,4.32461141550156e-17,3.10623922417097e-17,-1.52872506320456e-17,3.85704922861718e-17
"LCL-C212AHN0","CL","lab","no_cue",17.0668576157978,0.0171796874652649,-0.0069985648289223,-0.00816630806676694,0.00177260223087644,-0.00696789668537282,-0.00683239455710298,0.00839461652914814,0.00332500826621309,0.00198609164969827,-0.000791559230731303,-0.00016812130604087,0.000793117779874802,0.000354911502838627,-0.000674853669984371,0.00159197083969769,0.00233397114349913,-0.000112494546713125,-0.00145531758700916,0.00102488648489511,-0.000208819396921713,-0.000123016262743731,-7.43769460177549e-05,-0.000114535214377075,-7.64168889502906e-05,2.54626574274115e-17,6.22060996463558e-18,-2.44352064623921e-17,2.43132337179874e-17
"LCL-C213AHN0","CL","lab","no_cue",17.355856814517,0.00182279390075482,-0.0083473440586199,-0.0179312540276996,-0.0105119282892757,-0.00698418349903935,-0.00426187019614683,-0.00128033819192752,-0.00414482981763098,0.00662440718169436,0.00011761895085381,-0.00299810648890107,0.00226399192078535,0.00270729969965954,-0.000673909918081517,-0.00310075084152464,-0.000991314430480269,0.000278376658696508,-0.00244716682852743,0.000265867761512475,0.000368325554484026,6.30542577420615e-06,5.06580561443214e-05,1.37375802032784e-05,-1.67046331969226e-05,3.78589846104782e-17,7.35902224574536e-18,-2.65629532258949e-17,2.69695290405769e-18
"LCL-C214AHN0","CL","lab","no_cue",16.8923246582584,0.0406298924854501,-0.0129165411311691,-0.00914194576281987,-0.00548290372344235,-0.000696108396085378,0.00887152083776267,-0.00416820361317964,0.000169548193909434,0.000140616431045807,0.00442368037098674,-0.00251576886227701,-0.00081425841909909,-0.00254563856127653,-0.00210437784977011,0.00598317038157856,-0.00218754920793351,-0.000516782321240022,0.000771291868315124,0.00102018661604952,-0.000966757263543749,-2.84753321817669e-05,2.98431742504448e-05,0.000143744458715563,-4.8235697739233e-05,-2.33374517627505e-17,-5.85469173142172e-18,-2.75387351811318e-17,-6.47539747516968e-17
"LCL-C215AHN0","CL","lab","no_cue",16.7108711982627,0.0386230038105009,0.00026371945737773,-0.00967276970637869,-0.00297833788105019,-0.0112811108458871,0.000104111715021786,-0.00213031435546576,-0.00385530809689434,0.000583443612314536,0.00430606702547477,-0.00449106491136241,0.00600779599535602,0.000190891013962512,0.00278963326621155,-0.000788864461527508,0.000920894090834886,0.000440005800538451,-0.00145606528717964,-0.000231323071256298,-4.10036292777604e-05,-2.16221160263319e-05,0.00011801961068296,4.4188911036838e-05,1.97241749565931e-05,1.89464329641842e-17,-6.76948731445637e-18,3.45724967751315e-17,4.59769483769634e-18
"LCL-C216AHN0","CL","lab","no_cue",17.5965079183503,0.00563914905458133,0.00519894255075184,-0.000233830462603404,0.00362486083554596,0.00716245210900129,0.00434600452683402,-0.00655209358892795,-0.008588828905391,-0.000846723835999379,-0.00404072192730956,0.00341965189961279,0.00700136915899969,0.00317489117942025,0.00052062335130612,-0.00276199386841969,0.00123315352222269,-0.000112963796466122,0.000826017289486631,0.00102161185280218,0.000759835834584918,-0.000282327970322839,-0.000101176923222806,5.18830752365687e-06,-9.81244340555534e-06,-1.0842021724855e-19,-2.97613496347271e-17,3.90312782094782e-18,-4.77048955893622e-17
"LCL-C217AHN0","CL","lab","no_cue",18.3774213430126,0.00472196761050529,-0.0115066030298916,0.00201301038134424,0.00305934667163258,0.00481027019023722,0.00490835578800085,-0.00405516668450651,-0.0118445843366841,-0.00124904526265024,-0.00238992216786624,-0.00212711644400785,0.00135777275441273,0.00158344235591543,-0.00375555358635716,0.00193601800505429,0.00147026692664812,1.8877072589846e-05,-0.00151898713204306,-0.000790008150689083,0.00137060184032254,-0.000207634468831392,7.73043887824841e-05,-0.00013490445700853,-7.79471001111892e-05,1.07336015076065e-16,-5.34511671035354e-17,2.92734586571086e-17,2.36898174688083e-17
"LCL-C218DHN0","CL","lab","no_cue",16.7229485113486,0.000744694188720749,-0.0065386130148896,0.0227019932778134,0.00674697483977052,-0.00806902256358806,0.002626014310984,-0.00949904598876194,0.000339556695184151,-0.00224844218578748,0.000839974070436615,0.00284807660813968,5.4188010742731e-05,-0.000822792249685308,0.00200062158419334,8.77632049895166e-05,0.00154366490898225,-0.00030042494085583,2.18556202677105e-05,0.00192928974882552,6.11519063819188e-06,3.71771343882828e-05,4.24635378080038e-05,0.000111462774493367,-3.85345421308942e-05,1.51903924145271e-16,2.54007181431436e-17,-5.51164338778373e-17,2.1252480163084e-17
"LCL-C219BHN0","CL","lab","no_cue",17.0947693481667,0.0137125848953691,-0.00618225676507404,0.000699995529605769,-0.000861364158580996,-0.00453312287423319,-0.000397678267318876,-6.91522638303246e-05,-0.00637173569873871,-0.000313447374654081,0.00257547858104487,-0.00032682449161111,0.00107806286571822,-0.000207807432682519,0.000853857184533499,-0.000174686693579493,-6.6695179688148e-05,0.000130548444834782,-0.00280794312311441,0.000695595892423807,-0.000362608488710553,-0.000146502171952331,-0.00021565801696204,7.13111924336712e-06,-4.08740233410395e-05,5.4962273881437e-17,-4.56042538801715e-17,2.206351421008e-17,-1.58157991911323e-17
"LCL-C220BHN0","CL","lab","no_cue",16.7826755813824,0.0262242490997809,0.00210895084461966,-0.00364881625411355,0.00149759399318805,-0.00884589486207202,-0.00322580095877778,0.000511368993635496,-0.00370291486353305,0.00270002978747698,0.00551651818927038,-0.00151990511723219,0.00134377452310019,-0.00211251373926262,0.0020389322142263,-0.000850833198713496,-0.000515774201561494,0.000192430338031519,-0.00148970937844337,0.000371002394785981,-0.00088029447142181,-0.000263976147119898,-0.000158211351276198,8.58883294710985e-07,-4.42690864319334e-05,-4.77455531708304e-17,6.3425827090402e-18,4.55364912443912e-18,2.10335221462188e-17
"LCL-C222AHN0","CL","lab","no_cue",16.2406376815289,0.00478168682830975,0.0139067047833686,-0.00337049348479473,0.00442662199690111,-0.0034890084497383,0.0107436170654475,-0.000797557456617418,-0.00222545329187779,-0.0047612608244429,-0.00238710249038144,-0.00113108743204782,-0.000161684546467041,0.000177387337750229,0.00177228063588179,-0.00311220249329003,-0.000367745471105316,-0.001137280969487,-0.00125415617005936,0.00137920627455871,0.0003151865407432,-4.77958649882169e-06,-8.21860948909867e-05,8.21596823978647e-05,-8.06114071455938e-06,-3.65443894763395e-17,1.56531688652595e-17,9.97465998686664e-18,-5.59854896817202e-17
"LCL-C223AHN0","CL","lab","no_cue",16.4405872561301,0.0184558448995769,0.0157730397946338,-0.00234712428039753,-0.0111594476885896,-0.00677170188392033,0.0012818825688314,-0.000795577303120041,-0.00365105117182108,-0.00104909390197111,0.00488125221745957,0.000653093984552256,0.000820076664121,0.000216173649099018,0.00216947281277227,-0.000366602753293122,0.00289368864401507,0.00103756880672064,-0.000212479931078806,-0.00132571344486769,0.000710879690929334,-0.000263508129449307,-9.11792132323292e-05,1.89168785424547e-05,0.000127659859961075,1.28139144260631e-17,3.45318391936633e-17,2.72134745293862e-17,-1.83772268236293e-17
"LCL-C224BHN0","CL","lab","no_cue",16.9257445086417,0.0251612723786104,-0.00819503572073197,-0.00577362683627427,5.06369759599824e-05,-0.00730783392278904,-0.00480544763742119,-0.00360244026657975,0.00108148941335942,0.00190516065126066,0.00283466110347227,-0.00318107338557367,0.00207252212766633,0.000991975152822058,-0.000324886512645769,0.000684804411857941,-0.00346776607032358,0.000814750326490712,-0.00039893292446322,-9.21875559405949e-05,-0.00171252146315331,3.01825513396469e-05,-0.000126597311757833,9.3895635349039e-05,-3.6859970301656e-06,-6.36901013699454e-17,4.30970363562988e-17,-1.55040910665427e-17,-3.91396984267267e-17
"LCL-C225AHN0","CL","lab","no_cue",17.3428996573236,0.017065702319609,0.00846371184707665,-0.0134047075032064,-0.0100476505770659,-0.00593795122783292,-0.00978327725166462,0.00546349839847199,-0.00397151190381027,0.00245381334775171,-0.00162609786792053,0.0018637037135458,0.00407246613346315,-0.000430774296095399,-0.000309491505994549,-0.000831576284837075,0.00231335173071458,0.000577760077181419,9.14888675199469e-05,-0.00174976671406136,0.000396846028432914,-0.000122894374716327,-0.000168176203040342,-8.57185724875184e-05,4.04785493018251e-06,-2.21990394816407e-17,-2.74303149638833e-17,-7.15573433840433e-18,-1.8323016715005e-17
"LTB-F234BAHN0M","TB","lab","no_cue",16.290424529476,0.0151489020219971,-0.00189216788259453,0.00150234139172783,-0.00503683061567939,0.00826610526652861,-0.0104297591160285,0.00617029940203319,0.00648327752105081,-6.21630660533353e-05,0.00115224770966263,-0.00317445942147755,-0.0008053307651453,-0.0013997345305261,0.00027655308941322,0.000454804256144732,-0.000155162635654497,0.00350890961920755,0.0021630570400204,0.00142495497357278,-0.000169331124908731,-5.00092940193045e-05,-1.63379941340169e-05,-1.17024107647491e-05,-6.63562098579416e-05,2.5207700510288e-17,5.57822017743792e-17,-4.38559778770387e-17,6.96599895821937e-18
"LTB-F207BAHN0M","TB","lab","no_cue",16.4068238400194,0.00963517313177677,0.00215096709887762,0.00276446280664813,-0.00113629471488577,0.01133455241655,0.00384373265682948,0.0119978159067225,-9.47133594817906e-05,0.000852995422036163,0.00290528617153666,-0.00102101732911305,0.000862473971162924,0.00438862699998859,-0.00198669712720857,-0.00102889114770952,-0.000302643651441819,-0.000107398908638783,-0.000298587340685057,-0.000367674516605843,-0.00121708055475069,-3.56899235537763e-05,5.28487292365081e-05,0.000104748118307323,-1.57492501937302e-05,2.05388549050223e-17,-6.7166324585477e-17,-2.61292723569007e-17,2.16840434497101e-18
"LTB-F262AAHN0M","TB","lab","no_cue",18.2769347083116,0.0207206663687468,0.0183310469199242,0.00876049797878046,-0.000419271560577865,0.00891109681146473,-0.00764999349043125,0.0124663293801911,-0.00166335624594369,0.00247092011925128,0.00274540492727236,-0.00175564721938329,0.00420434549460306,0.00026987875092697,0.00117732981812136,0.000334835243852789,0.00134635273713368,-0.00374062487489414,-0.000473747141081061,-0.00148718393322641,-0.000555756024432002,0.000145706935840684,2.81824401012308e-05,6.62745829946292e-06,-1.33689136867719e-05,7.02198783603288e-17,-2.47604671141377e-17,3.8218126580114e-18,2.18026280623257e-17
"LTB-F218AAHN0M","TB","lab","no_cue",15.2283525133284,0.034470042269794,-0.00638618705707815,0.00173471350684208,0.0120324429223679,0.00331474194689589,-0.00779632240632522,-0.00161396426227865,0.00372880054323933,-0.00273153645683519,0.00509451743307026,-0.00321623839094669,-0.00273588817651674,0.00135607763575156,-0.000993407673271052,-0.00372106247345557,0.000496019724009898,-0.000954897664314659,0.000957222629164428,-0.000243079095222365,0.00115643789605097,3.78699998995948e-05,0.000181609897365219,-5.39756720372404e-05,-0.000126424636310516,2.18331212484268e-17,-1.3389896830196e-17,-3.58870919092702e-17,5.12827627585644e-17
"LTB-F256AAHN0M","TB","lab","no_cue",16.5478524281348,0.0160327591687666,0.0151990583919962,0.0102895751920354,0.000904594893247258,0.00196138957912835,-0.0027178473668116,0.00138610223799817,-0.00158344855848169,0.000174426468840088,0.0029772621678176,-0.00301527505150697,0.000960013719196668,0.00164524054025553,-0.000764133805889466,0.00135730344325301,0.00138644882155387,-0.000751039409021859,-0.000792686795943935,-0.000133893597229256,0.000924453020425669,2.35997857192742e-05,0.000143037782591189,0.000109244978274448,0.000100708393500794,4.79285122874373e-17,-4.27717757045531e-17,-1.97324795392362e-17,-3.11979175132704e-17
"LTB-F215AAHN0M","TB","lab","no_cue",16.3517076595985,0.00591145985053763,0.00212622912101343,0.0112670974842991,0.00794179931295836,0.000370893030357268,-0.00519508527380467,0.00776407028783733,0.00647197879224776,0.000485213657970593,-3.81824252206943e-05,-0.00339725222857624,0.00151145231752395,-0.00122761640208865,-0.0044449401702434,-0.004413881119528,0.00238654396849315,0.00230548493383366,-0.00198018020294154,5.33147357940852e-05,0.000278467113449141,0.000151558589375757,-6.04775892110874e-05,-5.89703324911859e-06,-9.00675982022177e-06,9.62398834670336e-17,-2.25514051876985e-17,1.45554141656179e-17,-6.53231808922516e-17
"LTB-F222AAHNOM","TB","lab","no_cue",15.786440054303,0.021421623197327,0.00155502127675714,0.0096602989467992,0.00801300617365449,0.0110190868712496,-0.00358412740749407,0.0060836999565754,-0.00514368444786654,-0.000559470423479653,0.00239373728955559,0.000366949601730939,-0.00258985451359379,9.52678840887894e-05,0.00448932187118672,0.000619922497737641,0.00133089393244744,-0.00255241195772135,-0.000536883300245102,0.000534594043785453,0.00012547565136786,-0.000160266698945684,-3.17684206110248e-05,1.80179596942078e-05,-7.54880355543922e-05,-5.4958885749648e-17,-1.23327997120226e-18,6.3425827090402e-18,2.54380934719411e-17
"LTB-F202AAHN0M","TB","lab","no_cue",16.3092667119502,0.0163588423508443,0.0111323829473494,0.00852785547763456,-0.000821006912576614,0.00496075552312255,-0.0034516023850329,0.00672586326386036,0.00350510334184461,0.00314359223046479,-0.000459459399977168,-0.00939289820801247,-0.000679229671808046,0.00105027026244509,0.0020553704265697,-0.000634815977380376,-0.000390900448322891,0.000835321006676711,7.09762181430169e-06,0.00125239852374694,0.00109720308484046,8.67926567629387e-06,0.000127881041777411,-1.90617475359459e-05,-4.57689703637284e-05,7.68936509517454e-17,-2.98765461155537e-17,-3.46131543565997e-17,5.27193306371077e-18
"LTB-F257AAHN0M","TB","lab","no_cue",16.8571429730494,0.0225563425988899,0.0247033863447491,0.00845375910819794,-0.00590353467591246,0.00432399599499823,-0.00414321807274903,0.00729820976059243,0.0051160010746678,-0.00577275526369298,0.000233405033923143,-0.00422275396744567,0.00234091934904734,-0.00352550580137702,-0.00113712245384446,-5.72925323742957e-05,0.0028780802210575,-0.000304118027313608,-0.000136838958749854,-0.00101175168189041,0.000224546018494224,0.000378607337877937,-0.00012894481854026,8.07331028463863e-05,0.000235747439292964,-5.84046157790785e-17,-4.42896587460329e-17,3.19839640883224e-17,-1.59919820441612e-17
"LTB-F213AAHNOM","TB","lab","no_cue",15.9951691124896,0.0209067858704681,0.00520070727973859,-0.00449199916092996,0.00101603856963765,0.0109994086186173,0.0043005070489936,0.00338733537066548,0.00156761238234923,0.00685458693912477,-0.000739677632958216,-0.00290215029464135,-0.000348227606448915,-0.000522834755067779,0.0010181331590764,0.00403210658076002,-0.00178329281862937,0.00190060825305218,0.00170223376780136,7.44822580664512e-05,-1.53352067744354e-05,-0.000255104467108931,-0.000246761830975743,-2.29311553100885e-05,-6.16777932196439e-05,6.41847686111419e-17,8.89045781438114e-18,5.4752209710518e-18,-5.89534931288993e-17
"LTB-F217AAHN0M","TB","lab","no_cue",15.6026365260797,0.0167120650214521,-0.00340754897087884,0.00927131581768068,0.00290723309131796,0.00638385135288407,-0.00405776721902712,0.00725510436294241,0.000484721350595902,-0.00283651143629327,0.00235322438336685,0.00302966620435943,0.000869059610693769,-0.00168054374245755,-0.00301492588068792,-0.00063672787760583,0.00161559299726654,-0.00147366288508685,-0.0017995448076848,0.00115509923907046,0.000128117581192741,-0.000128987141713735,-0.000138933693267166,-3.94576327126737e-05,-8.86182983815125e-05,-1.45079803205717e-17,-2.14400979609009e-17,1.77809156287623e-17,-8.89045781438114e-18
"LTB-F210AAHN0M","TB","lab","no_cue",14.9408172082864,0.0112268897747079,0.0127069144076548,0.0165844290254994,0.00268297558290434,0.0107362808420669,0.0132081329025416,-3.08235783830534e-05,0.0047080265347545,0.000457250643030555,0.00361927436069266,-0.00822983026042613,0.000108828649215704,-0.0029470850182023,0.00128593306114098,0.00068399552682662,-0.00208777032751806,-0.000907490657091471,0.00116660363342291,0.000617660234883857,0.000408173920529799,-0.000346836965062476,-0.000152988607771204,1.48574680746566e-06,-0.000130647115577533,-3.89838443644319e-17,4.1362312880322e-17,9.10729824887824e-18,3.87602276663568e-18
"LTB-F203AAHN0M","TB","lab","no_cue",16.7789428216005,0.0318926379247082,-0.00718346913340179,0.00432043075116152,0.00833910701344326,0.0161660621674257,0.00320139364709848,0.00386383152191482,-0.00192378357088644,-0.00315442809887589,-0.00240624655348905,-0.0047155862140011,0.000899715351235604,0.0059852906243698,-0.00212067130304504,-0.00180965521260296,-0.00152897909481142,-0.00177846838619232,-0.00133875633782328,0.0020614774241667,-0.00157236143982468,-0.000162928905927838,-9.98273205639924e-05,-0.000159315079326929,0.00011222681862902,7.19232616172572e-17,5.73000848158589e-17,2.99239799605999e-17,-8.78203759713259e-18
"LTL-C201AHN0","TL","lab","no_cue",17.4117396841618,0.00801117189289717,0.01047393246324,0.0214910486207033,-0.00725151611206496,-0.00269983594552291,0.00872849728926378,0.00159913188180376,-0.00707990693739322,-0.00160809934337627,-0.00597266003543104,0.00298669629102311,0.00201586153386048,-0.004500074250565,0.0034114037379138,-0.00358371616702378,0.000173816574546464,-0.00106990948119575,0.00100713158080838,0.00171583366225938,0.000149971453926914,-9.12363273300398e-05,-9.09275785143648e-05,-0.000113887794273241,-1.73595258137147e-05,-3.08188702693741e-17,1.34508832023983e-17,2.73456116691578e-17,-4.889328281436e-17
"LTL-C202BHN0","TL","lab","no_cue",16.8926998113733,0.0216620581528693,0.00381960684673925,-0.00161733236817338,-0.0194961110377412,-0.00722989481043668,-0.00362363676039854,0.00351552641383705,-0.000883777528726412,-0.00832115756797328,0.00323181382554742,-0.00545659513774835,-0.00213158020648357,0.00321378691526895,-0.00100531105028355,-0.000936511284298615,0.000805316602910463,0.000633229251339018,4.34416944849401e-05,0.000901429678268126,-0.000191076856607611,-4.31643039560089e-06,1.88859377753929e-05,2.13416487331454e-06,0.00015282752509144,3.16858084908889e-17,4.82469966756049e-18,2.53703308361608e-17,3.30139561521836e-17
"LTL-C203AHN0","TL","lab","no_cue",17.4907629814163,-0.00271442627885632,0.00517388435859706,-0.00357030008836403,-0.00470013454185797,0.0071322847157108,0.00330735749252799,-0.00686896769448259,-0.0101131608087388,0.00284459274941093,-0.000626049223653602,0.00247643875419825,-0.00128571936178287,0.00343189529497564,-0.000373202528790688,0.00263275624297421,0.00222028549827814,-0.0011697134898637,0.000101850713578665,-0.000661306480193662,-0.000235705613566957,-0.000383745430735316,0.000166093230941623,2.67817201017974e-05,-1.04116208734411e-05,1.43927838397451e-17,-4.18502038579405e-17,-1.97324795392362e-17,3.30681662608079e-17
"LTL-C208AHN0","TL","lab","no_cue",17.3937897879697,-0.00102786632456293,0.00172289224660332,-0.00272054025428581,-0.010742345419903,-0.00432688023816878,-0.00660358302957959,0.00421145163593525,-0.00104185583294121,0.0039530534345456,-0.00558698580553728,0.00148758322557576,-0.00214809357008723,-0.0014392769578514,0.00425053679973198,-0.00231173435811972,-0.00391595612705999,0.00381665574400341,0.00294519618570038,-0.00214546009958169,-0.000377798668765232,-0.000202731315438198,-8.59549767368403e-05,-6.25900093355743e-05,-4.28481337410048e-05,-2.25920627691667e-17,1.56396163381034e-17,-3.69712940817557e-17,-1.25225350922076e-17
"LTL-C209AHN0","TL","lab","no_cue",17.4845870361559,0.00992182748007175,-0.00207680398383537,-0.00056119280323248,-0.0125544400520499,0.00210891350053785,-0.00441658256044529,-0.0106310961614322,-0.00573680057800801,0.00017963623329151,0.00434789883889659,0.00546264418983417,0.00314973188305877,0.00424616522540635,0.00362325599178528,-0.00105288226146391,0.0010960990132779,-0.00149669185590686,0.0019788950434198,0.00083829895996783,-0.00101272270551864,0.000538079167692182,0.000124586013678929,-0.000272627045343976,-6.36336071788399e-05,4.18095462764723e-17,5.96311194867027e-19,-1.0842021724855e-18,2.04372109513518e-17
"LTL-C211AHN0","TL","lab","no_cue",18.2951571200937,0.0288508406775597,0.00176282651926236,0.0117219914375987,-0.0113725899217772,0.000281969394158388,-0.0014247755556782,0.000747184587859266,-0.00517760615904401,-0.00253241099387979,-0.000791535881808632,0.00497679932519963,-1.19265647178818e-06,0.000969528639676639,0.00120815573973619,-0.000715481633390872,-0.000789452830789329,-0.000226216245718963,0.000793399285856095,0.000683097887419596,0.00054687728300708,0.000162247751366749,7.78844399871084e-05,-0.000103670550426517,3.60364453553784e-05,1.32272665043232e-17,7.00394603425636e-17,-2.12503625807159e-17,-1.24683249835833e-18
"LTL-C215AHN0","TL","lab","no_cue",19.2464895456991,-0.00175157951613309,-0.00566389867052369,0.0068242566273623,-0.00852782926149561,-0.00607236287265809,-0.000551227436776769,0.0032969081727561,-0.000638299228218168,-0.00730563618632735,0.00554997062560784,0.00258025117586227,0.00464471512614205,-0.0036190028838511,0.000176627865731547,-0.00287937725622583,-0.000907272475696373,0.000634746689861464,0.00116946502690212,0.00049890014186856,0.000993053351994453,0.000140692287541853,7.1388420100992e-05,9.60174138339435e-05,0.000228673192815466,-2.62783501556174e-17,-4.90601483049691e-17,-6.28837260041593e-18,3.74591850593742e-17
"LTL-C216BHN0","TL","lab","no_cue",19.3107312655665,0.00837146299570923,-0.00629061846661878,0.00772292689624166,-0.00506708448730417,0.00174859402429992,0.000469666469856823,-0.000257646333409265,-0.00155195116556827,-0.000928554793095534,0.000294950282929365,-0.000314120501365882,0.00243314150458433,-0.000439140741843824,-0.00161962318669377,0.00267572002007232,-0.000326804775615739,0.00122880099760553,-0.000812631411108351,0.000407666995510741,0.000256012077513382,-0.000107652751816637,-0.000124940520383439,-4.64418995971931e-05,-1.52354519620682e-05,1.78147969466524e-17,4.1552048260507e-17,4.57533316788883e-17,2.02745806254789e-17
